id;s;s_id;t;t_id;design;offdesign;design_path;local_design;local_offdesign;m;m_unit;m_unit_set;m0;m_set;m_ref;m_ref_f;m_ref_d;m_ref_set;p;p_unit;p_unit_set;p0;p_set;p_ref;p_ref_f;p_ref_d;p_ref_set;h;h_unit;h_unit_set;h0;h_set;h_ref;h_ref_f;h_ref_d;h_ref_set;T;T_unit;T_unit_set;T0;T_set;T_ref;T_ref_f;T_ref_d;T_ref_set;x;x_unit;x_unit_set;x0;x_set;x_ref;x_ref_f;x_ref_d;x_ref_set;v;v_unit;v_unit_set;v0;v_set;v_ref;v_ref_f;v_ref_d;v_ref_set;Td_bp;Td_bp_unit;Td_bp_unit_set;Td_bp0;Td_bp_set;Td_bp_ref;Td_bp_ref_f;Td_bp_ref_d;Td_bp_ref_set;state;state_set;NH3;NH30;NH3_set;air;air0;air_set;water;water0;water_set;balance
0x0000027014C8E308;coolant cycle closer;out1;condenser;in1;[];[];nan;False;False;0.18956365385814156;kg / s;False;0.18956365385814156;False;nan;nan;nan;False;57.00872367178066;bar;False;57.00872367178066;False;nan;nan;nan;False;1991.4902308398691;kJ / kg;False;1991.4902308398691;False;nan;nan;nan;False;199.80658027235972;C;False;199.80658027235972;False;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.006819112565995763;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;True;0;0;True;0;0;True;False
0x0000027011A51DC8;consumer back flow;out1;district heating pump;in1;[];[];nan;False;False;1.7492920174020097;kg / s;False;1.7492920174020097;False;nan;nan;nan;False;10.0;bar;False;10.0;True;nan;nan;nan;False;252.003309940719;kJ / kg;False;252.003309940719;False;nan;nan;nan;False;59.99999999999221;C;False;59.99999999999221;True;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.0017784793769773702;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0;0;True;0;0;True;1;1;True;False
0x00000270147C5DC8;district heating pump;out1;condenser;in2;[];[];nan;False;False;1.7492920174020097;kg / s;False;1.7492920174020097;False;nan;nan;nan;False;10.245672374504428;bar;False;10.245672374504428;False;nan;nan;nan;False;252.03477701495183;kJ / kg;False;252.03477701495183;False;nan;nan;nan;False;60.00259157101584;C;False;60.00259157101584;False;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.001778462393538123;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0;0;False;0;0;False;1;1;False;False
0x00000270147C5488;condenser;out2;consumer;in1;[];[];nan;False;False;1.7492920174020097;kg / s;False;1.7492920174020097;False;nan;nan;nan;False;10.12221896962667;bar;False;10.12221896962667;False;nan;nan;nan;False;377.7684753970484;kJ / kg;False;377.7684753970484;False;nan;nan;nan;False;90.00000000013137;C;False;90.00000000013137;True;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.0018113747774398147;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0;0;False;0;0;False;1;1;False;False
0x0000027014C851C8;consumer;out1;consumer feed flow;in1;[];[];nan;False;False;1.7492920174020097;kg / s;False;1.7492920174020097;False;nan;nan;nan;False;10.0;bar;False;10.0;False;0x0000027011A51DC8;1.0;0.0;True;252.003309940719;kJ / kg;False;252.003309940719;False;0x0000027011A51DC8;1.0;0.0;True;59.99999999999221;C;False;59.99999999999221;False;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.0017784793769773702;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0;0;False;0;0;False;1;1;False;False
0x0000027013217A48;condenser;out1;valve;in1;[];[];nan;False;False;0.18956365385814158;kg / s;False;0.18956365385814158;False;nan;nan;nan;False;56.43863643506281;bar;False;56.43863643506281;False;nan;nan;nan;False;831.2205777616082;kJ / kg;False;831.2205777616082;False;nan;nan;nan;False;94.81997612613264;C;False;94.81997612613264;False;nan;nan;nan;False;5.611635769873992e-16;nan;False;nan;False;nan;nan;nan;False;0.00040277673772894193;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;0;0;False;0;0;False;False
0x0000027014CB4608;valve;out1;drum;in1;[];[];nan;False;False;0.18956365385814158;kg / s;False;0.18956365385814158;False;nan;nan;nan;False;7.225434045996099;bar;False;7.225434045996099;False;nan;nan;nan;False;831.2205777616082;kJ / kg;False;831.2205777616082;False;nan;nan;nan;False;14.752047071052061;C;False;14.752047071052061;False;nan;nan;nan;False;0.3471906752778728;nan;False;nan;False;nan;nan;nan;False;0.011784019966107711;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;0;0;False;0;0;False;False
0x000002700F86CFC8;drum;out1;evaporator reciculation pump;in1;[];[];nan;False;False;0.7582546154325663;kg / s;False;0.7582546154325663;False;nan;nan;nan;False;7.225434045996099;bar;False;7.225434045996099;False;nan;nan;nan;False;412.071360329612;kJ / kg;False;412.071360329612;False;nan;nan;nan;False;14.752047071052061;C;False;14.752047071052061;False;nan;nan;nan;False;8.404887193533128e-16;nan;False;nan;False;nan;nan;nan;False;0.0012272575692309103;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;0;0;False;0;0;False;False
0x00000270142CA108;evaporator reciculation pump;out1;evaporator;in2;[];[];nan;False;False;0.7582546154325663;kg / s;False;0.7582546154325663;False;0x0000027014CB4608;4.0;0.0;True;7.298418228278889;bar;False;7.298418228278889;False;nan;nan;nan;False;412.08627404087565;kJ / kg;False;412.08627404087565;False;nan;nan;nan;False;14.75441607175469;C;False;14.75441607175469;False;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.001227252326694686;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;0;0;False;0;0;False;False
0x0000027014CACFC8;evaporator;out2;drum;in2;[];[];nan;False;False;0.7582546154325663;kg / s;False;0.7582546154325663;False;nan;nan;nan;False;7.225434045996099;bar;False;7.225434045996099;False;nan;nan;nan;False;609.0989139718548;kJ / kg;False;609.0989139718548;False;nan;nan;nan;False;14.752047071052061;C;False;14.752047071052061;False;nan;nan;nan;False;0.16320233118053282;nan;False;nan;False;nan;nan;nan;False;0.022807407480609988;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;0;0;False;0;0;False;False
