id;s;s_id;t;t_id;design;offdesign;design_path;local_design;local_offdesign;m;m_unit;m_unit_set;m0;m_set;m_ref;m_ref_f;m_ref_d;m_ref_set;p;p_unit;p_unit_set;p0;p_set;p_ref;p_ref_f;p_ref_d;p_ref_set;h;h_unit;h_unit_set;h0;h_set;h_ref;h_ref_f;h_ref_d;h_ref_set;T;T_unit;T_unit_set;T0;T_set;T_ref;T_ref_f;T_ref_d;T_ref_set;x;x_unit;x_unit_set;x0;x_set;x_ref;x_ref_f;x_ref_d;x_ref_set;v;v_unit;v_unit_set;v0;v_set;v_ref;v_ref_f;v_ref_d;v_ref_set;Td_bp;Td_bp_unit;Td_bp_unit_set;Td_bp0;Td_bp_set;Td_bp_ref;Td_bp_ref_f;Td_bp_ref_d;Td_bp_ref_set;state;state_set;NH3;NH30;NH3_set;air;air0;air_set;water;water0;water_set;balance
0x0000027014C8E308;coolant cycle closer;out1;condenser;in1;[];[];nan;False;False;0.1730907067642955;kg / s;False;0.1730907067642955;False;nan;nan;nan;False;56.64087033982872;bar;False;56.64087033982872;False;nan;nan;nan;False;1984.4473328739266;kJ / kg;False;1984.4473328739266;False;nan;nan;nan;False;197.24065880014587;C;False;197.24065880014587;False;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.006220966462324581;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;True;0;0;True;0;0;True;False
0x0000027011A51DC8;consumer back flow;out1;district heating pump;in1;[];[];nan;False;False;1.5902862285056876;kg / s;False;1.5902862285056876;False;nan;nan;nan;False;10.0;bar;False;10.0;True;nan;nan;nan;False;252.003309940719;kJ / kg;False;252.003309940719;False;nan;nan;nan;False;59.99999999999221;C;False;59.99999999999221;True;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.0016168205381105957;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0;0;True;0;0;True;1;1;True;False
0x00000270147C5DC8;district heating pump;out1;condenser;in2;[];[];nan;False;False;1.5902862285056876;kg / s;False;1.5902862285056876;False;nan;nan;nan;False;10.203040506068472;bar;False;10.203040506068472;False;nan;nan;nan;False;252.02911336605007;kJ / kg;False;252.02911336605007;False;nan;nan;nan;False;60.00209328490439;C;False;60.00209328490439;False;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.0016168077365427713;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0;0;False;0;0;False;1;1;False;False
0x00000270147C5488;condenser;out2;consumer;in1;[];[];nan;False;False;1.5902862285056876;kg / s;False;1.5902862285056876;False;nan;nan;nan;False;10.101010101008939;bar;False;10.101010101008939;False;nan;nan;nan;False;377.7668337737399;kJ / kg;False;377.7668337737399;False;nan;nan;nan;False;90.00000000012642;C;False;90.00000000012642;True;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.0016467274898194898;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0;0;False;0;0;False;1;1;False;False
0x0000027014C851C8;consumer;out1;consumer feed flow;in1;[];[];nan;False;False;1.5902862285056876;kg / s;False;1.5902862285056876;False;nan;nan;nan;False;10.0;bar;False;10.0;False;0x0000027011A51DC8;1.0;0.0;True;252.003309940719;kJ / kg;False;252.003309940719;False;0x0000027011A51DC8;1.0;0.0;True;59.99999999999221;C;False;59.99999999999221;False;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.0016168205381105957;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0;0;False;0;0;False;1;1;False;False
0x0000027013217A48;condenser;out1;valve;in1;[];[];nan;False;False;0.17309070676429553;kg / s;False;0.17309070676429553;False;nan;nan;nan;False;56.0744616364304;bar;False;56.0744616364304;False;nan;nan;nan;False;829.2208686343427;kJ / kg;False;829.2208686343427;False;nan;nan;nan;False;94.49821151783891;C;False;94.49821151783891;False;nan;nan;nan;False;5.591721347320638e-16;nan;False;nan;False;nan;nan;nan;False;0.00036712501796537446;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;0;0;False;0;0;False;False
0x0000027014CB4608;valve;out1;drum;in1;[];[];nan;False;False;0.17309070676429553;kg / s;False;0.17309070676429553;False;nan;nan;nan;False;7.4324125165564325;bar;False;7.4324125165564325;False;nan;nan;nan;False;829.2208686343427;kJ / kg;False;829.2208686343427;False;nan;nan;nan;False;15.603474148862006;C;False;15.603474148862006;False;nan;nan;nan;False;0.34315259319342767;nan;False;nan;False;nan;nan;nan;False;0.010358096018789627;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;0;0;False;0;0;False;False
0x000002700F86CFC8;drum;out1;evaporator reciculation pump;in1;[];[];nan;False;False;0.6923628270571821;kg / s;False;0.6923628270571821;False;nan;nan;nan;False;7.4324125165564325;bar;False;7.4324125165564325;False;nan;nan;nan;False;416.0921696073903;kJ / kg;False;416.0921696073903;False;nan;nan;nan;False;15.603474148862063;C;False;15.603474148862063;False;nan;nan;nan;False;7.097424764629643e-16;nan;False;nan;False;nan;nan;nan;False;0.0011228451755184994;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;0;0;False;0;0;False;False
0x00000270142CA108;evaporator reciculation pump;out1;evaporator;in2;[];[];nan;False;False;0.6923628270571821;kg / s;False;0.6923628270571821;False;0x0000027014CB4608;4.0;0.0;True;7.507487390461043;bar;False;7.507487390461043;False;nan;nan;nan;False;416.1074257181229;kJ / kg;False;416.1074257181229;False;nan;nan;nan;False;15.605903472031684;C;False;15.605903472031684;False;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.0011228401143555911;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;0;0;False;0;0;False;False
0x0000027014CACFC8;evaporator;out2;drum;in2;[];[];nan;False;False;0.6923628270571821;kg / s;False;0.6923628270571821;False;nan;nan;nan;False;7.4324125165564325;bar;False;7.4324125165564325;False;nan;nan;nan;False;613.7903074153318;kJ / kg;False;613.7903074153318;False;nan;nan;nan;False;15.603474148862006;C;False;15.603474148862006;False;nan;nan;nan;False;0.16421185170164362;nan;False;nan;False;nan;nan;nan;False;0.020412526079133724;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;0;0;False;0;0;False;False
