id;s;s_id;t;t_id;design;offdesign;design_path;local_design;local_offdesign;m;m_unit;m_unit_set;m0;m_set;m_ref;m_ref_f;m_ref_d;m_ref_set;p;p_unit;p_unit_set;p0;p_set;p_ref;p_ref_f;p_ref_d;p_ref_set;h;h_unit;h_unit_set;h0;h_set;h_ref;h_ref_f;h_ref_d;h_ref_set;T;T_unit;T_unit_set;T0;T_set;T_ref;T_ref_f;T_ref_d;T_ref_set;x;x_unit;x_unit_set;x0;x_set;x_ref;x_ref_f;x_ref_d;x_ref_set;v;v_unit;v_unit_set;v0;v_set;v_ref;v_ref_f;v_ref_d;v_ref_set;Td_bp;Td_bp_unit;Td_bp_unit_set;Td_bp0;Td_bp_set;Td_bp_ref;Td_bp_ref_f;Td_bp_ref_d;Td_bp_ref_set;state;state_set;NH3;NH30;NH3_set;air;air0;air_set;water;water0;water_set;balance
0x0000027014C8E308;coolant cycle closer;out1;condenser;in1;[];[];nan;False;False;0.15592912768186462;kg / s;False;0.15592912768186462;False;nan;nan;nan;False;56.330243084146375;bar;False;56.330243084146375;False;nan;nan;nan;False;1981.7055528995813;kJ / kg;False;1981.7055528995813;False;nan;nan;nan;False;196.1377915176472;C;False;196.1377915176472;False;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.005619201106251456;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;True;0;0;True;0;0;True;False
0x0000027011A51DC8;consumer back flow;out1;district heating pump;in1;[];[];nan;False;False;1.43127450998615;kg / s;False;1.43127450998615;False;nan;nan;nan;False;10.0;bar;False;10.0;True;nan;nan;nan;False;252.003309940719;kJ / kg;False;252.003309940719;False;nan;nan;nan;False;59.99999999999221;C;False;59.99999999999221;True;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.001455155670683411;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0;0;True;0;0;True;1;1;True;False
0x00000270147C5DC8;district heating pump;out1;condenser;in2;[];[];nan;False;False;1.43127450998615;kg / s;False;1.43127450998615;False;nan;nan;nan;False;10.164466832659341;bar;False;10.164466832659341;False;nan;nan;nan;False;252.0243928678276;kJ / kg;False;252.0243928678276;False;nan;nan;nan;False;60.00173902176732;C;False;60.00173902176732;False;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.0014551463709714114;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0;0;False;0;0;False;1;1;False;False
0x00000270147C5488;condenser;out2;consumer;in1;[];[];nan;False;False;1.43127450998615;kg / s;False;1.43127450998615;False;nan;nan;nan;False;10.081820151980098;bar;False;10.081820151980098;False;nan;nan;nan;False;377.7653484204945;kJ / kg;False;377.7653484204945;False;nan;nan;nan;False;90.00000000013773;C;False;90.00000000013773;True;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.0014820735902893519;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0;0;False;0;0;False;1;1;False;False
0x0000027014C851C8;consumer;out1;consumer feed flow;in1;[];[];nan;False;False;1.43127450998615;kg / s;False;1.43127450998615;False;nan;nan;nan;False;10.0;bar;False;10.0;False;0x0000027011A51DC8;1.0;0.0;True;252.003309940719;kJ / kg;False;252.003309940719;False;0x0000027011A51DC8;1.0;0.0;True;59.99999999999221;C;False;59.99999999999221;False;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.001455155670683411;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0;0;False;0;0;False;1;1;False;False
0x0000027013217A48;condenser;out1;valve;in1;[];[];nan;False;False;0.15592912768186465;kg / s;False;0.15592912768186465;False;nan;nan;nan;False;55.766940653304864;bar;False;55.766940653304864;False;nan;nan;nan;False;827.5284775874045;kJ / kg;False;827.5284775874045;False;nan;nan;nan;False;94.22526724754044;C;False;94.22526724754044;False;nan;nan;nan;False;1.1150035952492541e-15;nan;False;nan;False;nan;nan;nan;False;0.0003302318441991649;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;0;0;False;0;0;False;False
0x0000027014CB4608;valve;out1;drum;in1;[];[];nan;False;False;0.15592912768186465;kg / s;False;0.15592912768186465;False;nan;nan;nan;False;7.654802365807687;bar;False;7.654802365807687;False;nan;nan;nan;False;827.5284775874045;kJ / kg;False;827.5284775874045;False;nan;nan;nan;False;16.498203001467175;C;False;16.498203001467175;False;nan;nan;nan;False;0.33922692789247644;nan;False;nan;False;nan;nan;nan;False;0.008973848122841797;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;0;0;False;0;0;False;False
0x000002700F86CFC8;drum;out1;evaporator reciculation pump;in1;[];[];nan;False;False;0.6237165107274586;kg / s;False;0.6237165107274586;False;nan;nan;nan;False;7.654802365807687;bar;False;7.654802365807687;False;nan;nan;nan;False;420.32296298182115;kJ / kg;False;420.32296298182115;False;nan;nan;nan;False;16.498203001467175;C;False;16.498203001467175;False;nan;nan;nan;False;1.8685505613414657e-15;nan;False;nan;False;nan;nan;nan;False;0.001013649373478167;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;0;0;False;0;0;False;False
0x00000270142CA108;evaporator reciculation pump;out1;evaporator;in2;[];[];nan;False;False;0.6237165107274586;kg / s;False;0.6237165107274586;False;0x0000027014CB4608;4.0;0.0;True;7.732123601825948;bar;False;7.732123601825948;False;nan;nan;nan;False;420.3387362951176;kJ / kg;False;420.3387362951176;False;nan;nan;nan;False;16.500729425940563;C;False;16.500729425940563;False;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.001013644620117447;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;0;0;False;0;0;False;False
0x0000027014CACFC8;evaporator;out2;drum;in2;[];[];nan;False;False;0.6237165107274586;kg / s;False;0.6237165107274586;False;nan;nan;nan;False;7.654802365807687;bar;False;7.654802365807687;False;nan;nan;nan;False;618.6197495434886;kJ / kg;False;618.6197495434886;False;nan;nan;nan;False;16.498203001467175;C;False;16.498203001467175;False;nan;nan;nan;False;0.16519326802688297;nan;False;nan;False;nan;nan;nan;False;0.018000004719492216;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;0;0;False;0;0;False;False
